,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1379,North York,43.7247659,-79.53224240000002,Danbury Bankruptcy Sale,43.72814,-79.529923,Furniture / Home Store
1380,Scarborough,43.692657,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
1381,Scarborough,43.692657,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
1382,Scarborough,43.692657,-79.2648481,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
1383,Scarborough,43.692657,-79.2648481,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
1384,North York,43.7701199,-79.40849279999998,Loblaws,43.768722,-79.412101,Grocery Store
1385,North York,43.7701199,-79.40849279999998,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
1386,North York,43.7701199,-79.40849279999998,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
1387,North York,43.7701199,-79.40849279999998,Cineplex Cinemas Empress Walk,43.76862539839479,-79.41261307104753,Movie Theater
1388,North York,43.7701199,-79.40849279999998,Starbucks,43.768353,-79.413046,Coffee Shop
1389,North York,43.7701199,-79.40849279999998,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
1390,North York,43.7701199,-79.40849279999998,Satay Sate,43.76669,-79.4121,Indonesian Restaurant
1391,North York,43.7701199,-79.40849279999998,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
1392,North York,43.7701199,-79.40849279999998,Saryo,43.76697902009232,-79.41220491675689,Café
1393,North York,43.7701199,-79.40849279999998,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
1394,North York,43.7701199,-79.40849279999998,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
1395,North York,43.7701199,-79.40849279999998,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
1396,North York,43.7701199,-79.40849279999998,Booster Juice,43.76889,-79.4129899,Juice Bar
1397,North York,43.7701199,-79.40849279999998,PetSmart,43.769139,-79.412522,Pet Store
1398,North York,43.7701199,-79.40849279999998,Starbucks,43.768464,-79.414017,Coffee Shop
1399,North York,43.7701199,-79.40849279999998,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
1400,North York,43.7701199,-79.40849279999998,Wendy's,43.76846127243853,-79.4123771060805,Fast Food Restaurant
1401,North York,43.7701199,-79.40849279999998,KINTON RAMEN,43.76968375926793,-79.41304877291766,Ramen Restaurant
1402,North York,43.7701199,-79.40849279999998,Aura,43.766012799364795,-79.41081286441447,Lounge
1403,North York,43.7701199,-79.40849279999998,Subway,43.768507,-79.41398454232785,Sandwich Place
1404,North York,43.7701199,-79.40849279999998,Dairy Queen (Treat),43.76701557770687,-79.4120009150447,Ice Cream Shop
1405,North York,43.7701199,-79.40849279999998,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
1406,North York,43.7701199,-79.40849279999998,Aburi Room,43.769197,-79.414039,Sushi Restaurant
1407,North York,43.7701199,-79.40849279999998,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
1408,North York,43.7701199,-79.40849279999998,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
1409,North York,43.7701199,-79.40849279999998,Dollarama,43.768722,-79.412101,Discount Store
1410,North York,43.7701199,-79.40849279999998,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
1411,North York,43.7701199,-79.40849279999998,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
1412,North York,43.7701199,-79.40849279999998,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
1413,North York,43.7701199,-79.40849279999998,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
1414,North York,43.7701199,-79.40849279999998,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
1415,North York,43.7701199,-79.40849279999998,Second Cup,43.769041,-79.41187,Coffee Shop
1416,North York,43.7701199,-79.40849279999998,Ichiban Sushi House,43.76850355881456,-79.41257414624523,Sushi Restaurant
1417,North York,43.7701199,-79.40849279999998,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
1418,North York,43.7701199,-79.40849279999998,PROJECT:FISH,43.7691,-79.414305,Sushi Restaurant
1419,North York,43.7616313,-79.52099940000002,No Frills,43.758178,-79.51968,Grocery Store
1420,North York,43.7616313,-79.52099940000002,Tim Hortons,43.757604086285156,-79.5188820362091,Coffee Shop
1421,North York,43.7616313,-79.52099940000002,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
1422,North York,43.7616313,-79.52099940000002,Dollarama,43.758177,-79.519679,Discount Store
1423,Central Toronto,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
1424,Central Toronto,43.7280205,-79.3887901,Averax Group,43.72740582123919,-79.38310325145721,Construction & Landscaping
1425,Central Toronto,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
1426,Central Toronto,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
1427,Central Toronto,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1428,York,43.67318529999999,-79.48726190000002,Bigger's Jamaican Restaurant,43.672725293535585,-79.48250832756949,Caribbean Restaurant
1429,York,43.67318529999999,-79.48726190000002,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
1430,York,43.67318529999999,-79.48726190000002,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
1431,York,43.67318529999999,-79.48726190000002,High Park Brewery,43.669903,-79.48343,Brewery
1432,York,43.706876,-79.51818840000001,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
1433,Scarborough,43.7574096,-79.27330400000002,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
1434,Scarborough,43.7574096,-79.27330400000002,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
1435,Scarborough,43.7574096,-79.27330400000002,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
1436,Scarborough,43.7574096,-79.27330400000002,Pho Vietnam,43.757770305647185,-79.27857193068989,Vietnamese Restaurant
1437,Scarborough,43.7574096,-79.27330400000002,Big Al's Pet Supercentre,43.75927894411595,-79.27832544749343,Pet Store
1438,Scarborough,43.7574096,-79.27330400000002,Scarborough LRT,43.75646495188919,-79.2721939086914,Light Rail Station
1439,North York,43.7527583,-79.4000493,TD Canada Trust Branch and ATM,43.7509235,-79.4010039,Bank
1440,North York,43.7527583,-79.4000493,Kitchen Food Fair,43.751297901387304,-79.40139340223642,Convenience Store
1441,North York,43.7527583,-79.4000493,Tournament Park,43.75125720420175,-79.39971685409546,Park
1442,North York,43.7527583,-79.4000493,Yorkminster Park,43.755488533718136,-79.40171241760254,Park
1443,Central Toronto,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
1444,Central Toronto,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
1445,Central Toronto,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
1446,Central Toronto,43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
1447,Central Toronto,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
1448,Central Toronto,43.7127511,-79.3901975,Circle K,43.7128345,-79.3915539,Convenience Store
1449,Central Toronto,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
1450,Central Toronto,43.7127511,-79.3901975,Gym,43.71312601210131,-79.39353747528043,Gym
1451,Central Toronto,43.6969476,-79.41130720000002,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
1452,Central Toronto,43.6969476,-79.41130720000002,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1453,Central Toronto,43.6969476,-79.41130720000002,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1454,Central Toronto,43.6969476,-79.41130720000002,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1455,West Toronto,43.6616083,-79.46476329999999,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
1456,West Toronto,43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
1457,West Toronto,43.6616083,-79.46476329999999,Lithuania Park,43.658666653470426,-79.46303844451904,Park
1458,West Toronto,43.6616083,-79.46476329999999,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
1459,West Toronto,43.6616083,-79.46476329999999,famous last words,43.665181,-79.468471,Speakeasy
1460,West Toronto,43.6616083,-79.46476329999999,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
1461,West Toronto,43.6616083,-79.46476329999999,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
1462,West Toronto,43.6616083,-79.46476329999999,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
1463,West Toronto,43.6616083,-79.46476329999999,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
1464,West Toronto,43.6616083,-79.46476329999999,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
1465,West Toronto,43.6616083,-79.46476329999999,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
1466,West Toronto,43.6616083,-79.46476329999999,Isaan Der,43.665311,-79.468078,Thai Restaurant
1467,West Toronto,43.6616083,-79.46476329999999,No Frills,43.664243,-79.468643,Grocery Store
1468,West Toronto,43.6616083,-79.46476329999999,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
1469,West Toronto,43.6616083,-79.46476329999999,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
1470,West Toronto,43.6616083,-79.46476329999999,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
1471,West Toronto,43.6616083,-79.46476329999999,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
1472,West Toronto,43.6616083,-79.46476329999999,A&W Canada,43.66552,-79.464731,Fast Food Restaurant
1473,West Toronto,43.6616083,-79.46476329999999,Junction Grill,43.66521011890175,-79.46846083483024,Diner
1474,West Toronto,43.6616083,-79.46476329999999,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
1475,West Toronto,43.6616083,-79.46476329999999,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
1476,West Toronto,43.6616083,-79.46476329999999,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
1477,West Toronto,43.6616083,-79.46476329999999,Shoxs,43.665352769160776,-79.46356279142312,Bar
1478,Etobicoke,43.696319,-79.53224240000002,Starbucks,43.696405,-79.533479,Coffee Shop
1479,Etobicoke,43.696319,-79.53224240000002,Mayflower Chinese Food,43.69275315666511,-79.53156594082111,Chinese Restaurant
1480,Etobicoke,43.696319,-79.53224240000002,Pizza Hut,43.69643127748791,-79.53323325309887,Pizza Place
1481,Etobicoke,43.696319,-79.53224240000002,Subway,43.69292687319966,-79.5314711469564,Sandwich Place
1482,Etobicoke,43.696319,-79.53224240000002,Pizza Nova,43.69281687469844,-79.53156995754804,Pizza Place
1483,Etobicoke,43.696319,-79.53224240000002,2 Bros Cuisine,43.69249918005648,-79.53169763088226,Middle Eastern Restaurant
1484,Etobicoke,43.696319,-79.53224240000002,Dixon & Royal York,43.70001307201072,-79.53440797155301,Intersection
1485,Etobicoke,43.696319,-79.53224240000002,Dollarama,43.691945,-79.531593,Discount Store
1486,Scarborough,43.7500715,-79.2958491,Crown Pastries,43.746098,-79.293142,Bakery
1487,Scarborough,43.7500715,-79.2958491,Wexford Restaurant,43.7460300445972,-79.29384330907153,Breakfast Spot
1488,Scarborough,43.7500715,-79.2958491,Subway® Restaurants,43.746267251959516,-79.29319313129918,Sandwich Place
1489,Scarborough,43.7500715,-79.2958491,Lebanese bakery,43.74670137305754,-79.29289639281615,Middle Eastern Restaurant
1490,Scarborough,43.7500715,-79.2958491,Wexford Heights Plaza,43.74613567457937,-79.29378248248864,Shopping Mall
1491,Scarborough,43.7500715,-79.2958491,Scarborough Garage Door Repair,43.75128820404063,-79.30150777101517,Auto Garage
1492,Scarborough,43.7500715,-79.2958491,Banh Mi Metro,43.74583,-79.295309,Vietnamese Restaurant
1493,Scarborough,43.7500715,-79.2958491,Sequoia Lounge,43.74564498729392,-79.29573737087405,Middle Eastern Restaurant
1494,North York,43.7827364,-79.4422593,Tov-Li,43.78421369713337,-79.44609771646198,Pizza Place
1495,North York,43.7827364,-79.4422593,Shoppers Drug Mart,43.784847,-79.446028,Pharmacy
1496,North York,43.7827364,-79.4422593,Dollarama,43.78467,-79.4466696,Discount Store
1497,North York,43.7827364,-79.4422593,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
1498,North York,43.7827364,-79.4422593,Price Chopper,43.783237418498096,-79.44633923214607,Grocery Store
1499,North York,43.7827364,-79.4422593,Painters With a Brush,43.7826682,-79.44828139999998,Home Service
1500,Central Toronto,43.7153834,-79.40567840000001,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
1501,Central Toronto,43.7153834,-79.40567840000001,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
1502,Central Toronto,43.7153834,-79.40567840000001,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
1503,Central Toronto,43.7153834,-79.40567840000001,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
1504,Central Toronto,43.7153834,-79.40567840000001,Nailsense,43.71746731916717,-79.40065341489495,Spa
1505,Central Toronto,43.7153834,-79.40567840000001,Starbucks,43.71559,-79.40045,Coffee Shop
1506,Central Toronto,43.7153834,-79.40567840000001,Sushi Shop,43.713861,-79.400093,Restaurant
1507,Central Toronto,43.7153834,-79.40567840000001,lululemon,43.7134783384539,-79.4000817882245,Sporting Goods Shop
1508,Central Toronto,43.7153834,-79.40567840000001,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
1509,Central Toronto,43.7153834,-79.40567840000001,Dufflet Pastries,43.71572948229811,-79.40028336157728,Dessert Shop
1510,Central Toronto,43.7153834,-79.40567840000001,A&W Canada,43.715149,-79.399944,Burger Joint
1511,Central Toronto,43.7153834,-79.40567840000001,Tim Hortons,43.71489400011398,-79.39977586269379,Coffee Shop
1512,Central Toronto,43.7153834,-79.40567840000001,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
1513,Central Toronto,43.7153834,-79.40567840000001,Gap,43.71544977487359,-79.40008916661074,Clothing Store
1514,Central Toronto,43.7153834,-79.40567840000001,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
1515,Central Toronto,43.7153834,-79.40567840000001,Roots,43.716193862387414,-79.40066099166876,Clothing Store
1516,Central Toronto,43.7153834,-79.40567840000001,Blo Blow Dry Bar,43.714712,-79.400227,Health & Beauty Service
1517,Central Toronto,43.7153834,-79.40567840000001,Second Cup,43.714583000256965,-79.40011973797179,Café
1518,Central Toronto,43.7153834,-79.40567840000001,Drake General Store,43.714712809782114,-79.40015650911188,Gift Shop
1519,Central Toronto,43.7153834,-79.40567840000001,Gap,43.714009,-79.399959,Clothing Store
1520,Central Toronto,43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1521,Central Toronto,43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1522,Central Toronto,43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
1523,Central Toronto,43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1524,Central Toronto,43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1525,Central Toronto,43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1526,Central Toronto,43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1527,Central Toronto,43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1528,Central Toronto,43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1529,Central Toronto,43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1530,Central Toronto,43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
1531,Central Toronto,43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1532,Central Toronto,43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1533,Central Toronto,43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1534,Central Toronto,43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1535,Central Toronto,43.6727097,-79.40567840000001,Subway® Restaurants,43.675070588962015,-79.40687736441805,Sandwich Place
1536,Central Toronto,43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1537,Central Toronto,43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1538,Central Toronto,43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.674959,-79.407986,Cosmetics Shop
1539,Central Toronto,43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1540,Central Toronto,43.6727097,-79.40567840000001,Subway® Restaurants,43.675650480511266,-79.41025463558196,Sandwich Place
1541,Central Toronto,43.6727097,-79.40567840000001,Food Plus Market,43.674530236903806,-79.40714069959441,Convenience Store
